Plot Number,Zone,Subzone,Site Series,Accuracy,Latitude,Longitude,Elevation,Spp
Se012,ESSF,xc2,103a,,49.93902206,-118.9585495,1762,Fd
SgV11,PP,xh1,,10,49.00823212,-119.5305252,891,Fd
Syrnga6,ICH,xwa,104,100,49.34627533,-117.8596725,575,Fd
Syrnga8,ICH,xwa,103,100,49.34918594,-117.8635864,702,Fd
SOO09,CWH,ms1,3,,50.22146988,-122.9632416,,Fd
SOO10,CWH,ms1,1,,50.22146988,-122.9632416,,Fd
SOO13,CWH,ms1,3,,50.232145,-123.052095,,Fd
SOO14,CWH,ms1,1,,50.23271561,-123.0505905,,Fd
SOO20,MH,mm2,2,,50.24222565,-122.9560776,,Fd
SOO44,CWH,ds1,3,,50.27201462,-122.8712921,,Fd
SOO45,CWH,ds1,3,10,50.27153778,-122.8712921,,Fd
SOO46,CWH,ds1,2,,50.27314377,-122.8755417,,Fd
SOO47,CWH,ds1,1,,50.27511215,-122.9064789,,Fd
SOO53,CWH,ms1,1,,50.31689835,-123.0690918,,Fd
SOO56,CWH,ms1,5,,50.29499054,-123.0471039,,Fd
SOO59,MH,mm2,1,,50.31807327,-123.0591507,,Fd
SOO60,CWH,ms1,1,,50.30847931,-123.0527039,,Fd
SOO65,CWH,ms1,3,,50.29658508,-123.0430908,,Fd
SOO66,CWH,ms1,4,,50.29499054,-123.0471039,,Fd
SOO68,CWH,ds1,3,,50.22780991,-122.9530182,,Fd
SOO69,CWH,ds1,1,,50.23006058,-122.9643707,,Fd
SOO71,CWH,ds1,4,,50.22610855,-122.9538345,,Fd
SPV01,PP,xh1,7,10,49.00146866,-119.5950089,610,Fd
SR01-G1,ICH,mm,3,,53.28503036,-120.2132034,860,Fd
SR08-F1,ICH,wk3,3,,53.46617889,-120.4003983,811,Fd
SR08-G3,ICH,wk3,4,,53.4654007,-120.3832016,829,Fd
SR12-G5,ICH,wk3,4,,53.34276962,-120.314003,970,Fd
SR16-G2,SBS,dh1,6,,53.38476944,-120.3248978,736,Fd
SR16-G3,SBS,dh1,6,,53.38761139,-120.324501,736,Fd
SR19-F1,ICH,mm,2,,53.33031845,-120.1529007,1156,Fd
SR19-F3,ICH,mm,1,,53.33145905,-120.1654968,984,Fd
SR20-G4,ICH,wk3,5,,53.61037827,-120.7583008,760,Fd
SRDK-F1,ICH,wk3,4,,53.5446701,-120.530098,870,Fd
SRDK-F4,ICH,wk3,2,,53.45980835,-120.382103,820,Fd
SRDK-F5,ICH,mm,1,,53.33081818,-120.174202,794,Fd
Sunny1,ICH,xwa,103,1000,49.54383087,-118.0961227,936,Fd
Sunny2,ICH,xwa,103,18,49.54388428,-118.0933456,920,Fd
Sunny3,ICH,xwa,102,100,49.54320526,-118.0966797,911,Fd
Sunny4,ICH,xwa,103,1000,49.54509735,-118.0952988,962,Fd
SW15001,ICH,dw1,Fh??,,49.59738922,-117.5825195,520,Fd
Syrnga1,ICH,xwa,104,8,49.34534836,-117.8704453,557,Fd
Syrnga4,ICH,xw,103,6,49.34429932,-117.8639145,516,Fd
t49160,MS,dm2,1,,50.52236557,-119.490448,1480,Fd
t49161,IDF,dk2,101,,50.48866653,-119.8936615,1210,Fd
t49162,IDF,dk2,101,,50.48805618,-119.8908157,1180,Fd
t49163,IDF,dk2,101,,50.46373749,-119.8776245,1020,Fd
t49164,IDF,dk2,104,,50.49531937,-119.8739471,980,Fd
t49165,IDF,dk2,101,,50.46720505,-119.8911285,1170,Fd
t49166,IDF,dk2,101,,50.46826553,-119.8842545,1040,Fd
t49168,IDF,dk1,101,,50.39726639,-119.8565521,1160,Fd
t49190,IDF,mw1,1,,50.26509857,-119.5134277,1090,Fd
t49192,IDF,mw1,1,,50.25850296,-119.5176315,960,Fd
TBWL10,ICH,mw2,103,,49.61334991,-117.4988022,1380,Fd
TBWL11,ICH,dw1,01b,,49.6100502,-117.510498,1100,Fd
TBWL12,ICH,dw1,104,,49.61315918,-117.5082016,1180,Fd
TBWL13,ICH,dw1,01a,,49.61663055,-117.5143967,960,Fd
TBWL14,ICH,dw1,01a,,49.62467957,-117.5167999,860,Fd
Teck002,ESSF,dk,2,11,50.14718246,-114.9052505,2071,Fd
Teck241,MS,dw,,,49.52842331,-114.6457977,1587,Fd
Teck245,ESSF,dk1,,,49.49555588,-114.6379089,1837,Fd
TBWL01,ICH,mw2,1,,49.61606979,-117.5019989,1310,Fd
TBWL02,ICH,dw1,01a,,49.61579895,-117.5161972,930,Fd
TBWL03,ICH,dw1,01b,,49.62409973,-117.5158005,870,Fd
TBWL04,ICH,dw1,103,,49.62117004,-117.5076981,1140,Fd
TBWL05,ICH,dw1,01a,,49.60569,-117.5434036,665,Fd
TBWL06,ICH,dw1,2,,49.60797882,-117.5291977,990,Fd
TBWL07,ICH,mw2,1,,49.61774826,-117.5058975,1245,Fd
TBWL08,ICH,mw2,4,,49.61846161,-117.5053024,1240,Fd
TBWL09,ICH,mw2,103,,49.61500168,-117.4982986,1410,Fd
Teck006,ESSF,dk,1,16,50.13697052,-114.9009781,1953,Fd
Teck012,MS,dk,4,14,50.12920761,-114.9179688,1480,Fd
Teck019,ESSF,dk,2,19,50.14451599,-114.9054642,1970,Fd
Teck020,ESSF,dk,2,18,50.14446259,-114.9059677,1964,Fd
Teck027,ESSF,dk,2,24,50.1471138,-114.9012909,1965,Fd
Teck032,ESSF,dkw,,10000,50.15367508,-114.9069824,2106,Fd
Teck045,IDF,dw,,,49.74554825,-114.848732,1573,Fd
Teck061,ESSF,dk1,,,50.07126236,-114.7659073,1732,Fd
Teck063,ESSF,dk1,,,49.98487091,-114.81633,1921,Fd
Teck069,ESSF,dk1,,,50.07290649,-114.7689896,1845,Fd
Teck087,MS,dk,2,8,50.25925827,-114.9251022,1681,Fd
Teck099,ESSF,dk,,11,50.20986938,-114.896843,1780,Fd
Teck130,MS,dk,4,16,50.26073074,-114.9321518,1503,Fd
Teck136,ESSF,dk,2,12,50.23897934,-114.9366074,1861,Fd
Teck138,MS,dk,,15,50.24516678,-114.9425735,1461,Fd
Teck153,MS,dk,1,16,50.2595253,-114.9255905,1663,Fd
Teck154,MS,dk,2,9,50.25912094,-114.9266205,1671,Fd
Teck165,ESSF,dk,,14,50.17049408,-114.8895111,1758,Fd
Teck172,ESSF,dk,3,9,50.19419479,-114.8980637,1695,Fd
Teck184,ESSF,dk,,20,50.20760727,-114.9005814,1803,Fd
Teck191,MS,dk,4,23,50.24662781,-114.9407425,1500,Fd
Teck255,MS,dw,,,49.52878189,-114.6902084,1557,Fd
Teck470,ESSF,dk,,25,50.24334717,-114.8122635,2322,Fd
Teck483,ESSF,dk1,,,49.98423767,-114.8132172,1919,Fd
Teck484,ESSF,dk1,,,49.99189377,-114.8176575,1797,Fd
Teck485,ESSF,dk1,,,49.94106674,-114.7514877,1799,Fd
Teck486,MS,dk1,,,49.9066925,-114.7874222,1507,Fd
Teck487,MS,dk1,,,49.91722107,-114.7538834,1524,Fd
Teck488,MS,dk1,,,49.86978149,-114.8414688,1316,Fd
Teck489,MS,dk1,,,49.87320328,-114.8580704,1270,Fd
Teck492,ESSF,dk1,,,49.94117355,-114.7487106,1899,Fd
Teck493,ESSF,dk1,,,49.92988968,-114.7314377,1830,Fd
Teck494,ESSF,dk1,103,,49.9202919,-114.7891083,1739,Fd
Teck495,ESSF,dk1,,,49.92086029,-114.7925644,1853,Fd
Teck501,MS,dk1,,,49.84986115,-114.8451385,1293,Fd
Teck268,ESSF,dkw,,,49.61519241,-114.8691559,1920,Fd
Teck269,MS,dk,,,49.72050858,-114.8679733,1529,Fd
Teck273,ESSF,dk1,,,49.71286774,-114.800972,1832,Fd
Teck275,ESSF,dk1,,,49.73746109,-114.7920303,1753,Fd
Teck279,ESSF,dk1,,,49.52934265,-114.6199722,1658,Fd
Teck280,ESSF,dk1,,,49.53132629,-114.6192169,1786,Fd
Teck281,ESSF,dk1,,,49.53164291,-114.6206665,1779,Fd
Teck282,ESSF,dkp,,,49.53641891,-114.6218719,1664,Fd
Teck286,ESSF,dk1,,,49.70432663,-114.8636932,1791,Fd
Teck288,ESSF,dk,4,12,50.15458679,-114.905159,2090,Fd
Teck371,MS,dk,,,49.75942993,-114.8801422,1674,Fd
Teck372,MS,dk,,,49.72828674,-114.8561707,1171,Fd
Teck374,MS,dk,,,49.70279694,-114.8254242,1215,Fd
Teck377,MS,dk,,,49.75568008,-114.8577423,1391,Fd
Teck379,MS,dk,,,49.69402695,-114.7966385,1420,Fd
Teck387,MS,dk,,,49.68916321,-114.794281,1435,Fd
Teck388,MS,dk,,,49.69173813,-114.7949142,1414,Fd
Teck395,MS,dk,,,49.68597412,-114.8073349,1202,Fd
Teck397,MS,dk,,,49.72137451,-114.8623047,1573,Fd
Teck398,MS,dk,,,49.71738815,-114.86026,1557,Fd
Teck404,ESSF,dk1,,,49.7857933,-114.8333664,1921,Fd
Teck416,MS,dk,,,49.72973633,-114.8795242,1187,Fd
Teck421,MS,dw,,,49.71549606,-114.8101349,1620,Fd
Teck423,ESSF,dk1,103,,49.71459579,-114.8019791,1841,Fd
Teck433,ICH,mk1,,,49.63650513,-114.9161072,1085,Fd
Teck435,MS,dk,,,49.67396927,-114.887352,1200,Fd
Teck437,MS,dw,,,49.77458191,-114.8466873,1687,Fd
Teck438,MS,dk,,,49.76384354,-114.8520889,1540,Fd
Teck440,MS,dw,,,49.72789001,-114.8430328,1348,Fd
Teck442,MS,dw,,,49.74504089,-114.8563614,1400,Fd
Teck445,MS,dw,,,49.79077911,-114.8585739,1489,Fd
Teck446,MS,dw,,,49.79573822,-114.8616867,1535,Fd
Teck447,MS,dk,,,49.7943573,-114.8740997,1201,Fd
Teck506,MS,dk1,,,49.91742325,-114.7513199,1541,Fd
Teck507,MS,dk1,,,49.8802948,-114.8621445,1265,Fd
Teck509,MS,dk1,,,49.90807343,-114.7880936,1525,Fd
Teck510,MS,dk1,,,49.8875618,-114.8360672,1303,Fd
Teck515,MS,dk1,,,49.84394455,-114.8553467,1245,Fd
Teck523,MS,dk1,,,49.89451599,-114.8704147,1246,Fd
Teck524,MS,dk1,,,49.89427948,-114.8707962,1240,Fd
Teck549,ESSF,dkw,,,49.96351242,-114.7666473,2276,Fd
Teck557,ESSF,dkw,,,50.00218964,-114.8106003,2130,Fd
Teck562,ESSF,dkw,,,49.9964447,-114.778656,2134,Fd
Teck574,ESSF,dkw,,,49.99598694,-114.77742,2160,Fd
Teck611,ESSF,dkw,,,49.99332047,-114.7796249,2108,Fd
Teck612,ESSF,dkw,,,49.99346924,-114.7783051,2156,Fd
Teck645,ESSF,dk,2,15,50.23356628,-114.8110428,1883,Fd
TEM2F4,CWH,vm1,1,,51.15027618,-126.1350708,120,Fd
TEM2Y28,CWH,vm1,1,,51.14083481,-126.1485138,80,Fd
TEM3F12,CWH,vm1,1,,51.59777832,-126.6877975,460,Fd
TEM3F18,CWH,vm1,3,,51.62472153,-126.6572037,600,Fd
TEM3F19,CWH,vm1,1,,51.62388992,-126.6567001,580,Fd
TEM3F2,CWH,vm1,3,,51.6594429,-126.8899994,120,Fd
TEM3F44,CWH,vm1,1,,51.71777725,-126.6378021,120,Fd
TEM3F45,CWH,vm1,3,,51.70333481,-126.6430969,240,Fd
TEM3F46,CWH,vm1,5,,51.70277786,-126.643898,240,Fd
TEM3F50,CWH,vm1,1,,51.67222214,-126.6939011,360,Fd
TEM3M18,CWH,vm1,3,,51.6483345,-126.7172012,380,Fd
TEM3M3,CWH,vm1,1,,51.66860962,-126.9646988,40,Fd
TEM3M32,CWH,vm1,1,,51.70472336,-126.6436005,220,Fd
TEM3M33,CWH,vm1,3,,51.67083359,-126.6885986,90,Fd
TEM3M34,CWH,vm1,3,,51.67694473,-126.8480988,40,Fd
TFLS1,MS,dk,105,,51.01218796,-116.6600952,1270,Fd
TFLS10,MS,dk,101,,50.99409866,-116.6461411,1221,Fd
TFLS13,MS,dk,101,,50.99446106,-116.5699234,1202,Fd
TFLS14,MS,dk,105,,50.99375153,-116.6479416,1224,Fd
TFLS17,MS,dk2,1,,51.06132889,-116.6752014,1030,Fd
TFLS18,MS,dk,105,,50.99946213,-116.5798798,1185,Fd
TFLS19,ESSF,dk2,103,,51.11242294,-116.9497757,1450,Fd
TFLS2,MS,dk,103,,51.00888062,-116.6841583,1340,Fd
TFLS20,MS,dk,105,,51.01123047,-116.6982727,1357,Fd
TFLS25,ESSF,dk2,103,,51.18788528,-117.2159119,1660,Fd
TFLS26,MS,dk2,1,,51.0490799,-116.7181015,1505,Fd
TFLS27,MS,dk,101,,50.99777985,-116.6420822,1214,Fd
TFLS29,MS,dk,105,,50.95077896,-116.6668015,1130,Fd
TFLS3,ESSF,dk2,104,,51.07913589,-116.8183136,1750,Fd
TFLS31,MS,dk,105,,50.99143982,-116.684967,1173,Fd
TFLS32,MS,dk,103,,50.95184326,-116.6675797,1181,Fd
TFLS33,MS,dk,105,,51.02272415,-116.696228,1381,Fd
TFLS34,MS,dk,105,,51.01150131,-116.7053833,1323,Fd
TFLS4,ESSF,dk2,103,,51.07742691,-116.7676315,1740,Fd
TFLS5,ESSF,wm,0,,51.07728577,-116.7675781,1740,Fd
TFLS51,MS,dk,omit,,50.99299622,-116.714592,1361,Fd
TFLS52,MS,dk,101,,50.99295425,-116.7151489,1380,Fd
TFLS53,MS,dk,105,,50.96628189,-116.6311646,1120,Fd
TFLS55,MS,dk,101,,50.9437294,-116.6680603,1230,Fd
TFLS56,MS,dk,101,,50.94846725,-116.6767426,1170,Fd
TFLS58,MS,dk,103,,50.94796753,-116.4628448,1531,Fd
TFLS6,MS,dk2,1,,51.05199814,-116.7226028,1537,Fd
TFLS60,MS,dk,101,,50.96047974,-116.6668854,1299,Fd
TFLS63,ESSF,mm3,103,,50.93767166,-116.9311295,1426,Fd
TFLS67,MS,dk,101,,50.97572327,-116.6925049,1420,Fd
TFLS7,MS,dk,105,,51.01873016,-116.6756287,1340,Fd
TFLS70,ESSF,dk,3,,50.93772125,-116.7252884,1570,Fd
TFLS71,ESSF,mm3,101,,50.93821335,-116.7255554,1620,Fd
TFLS72,ESSF,dk,3,,50.94501495,-116.7088623,1644,Fd
TFLS75,ESSF,dk2,101,,50.98680115,-116.7150269,1610,Fd
TFLS8,MS,dk,101,,51.0328598,-116.7521515,1200,Fd
TFLS9,MS,dk,105,,51.01963043,-116.6561203,1175,Fd
Tulip1,ICH,xw,103,6,49.36879349,-117.9375687,503,Fd
Tulip2,ICH,xw,103,6,49.36981583,-117.9349289,615,Fd
Tulip3,ICH,xw,103,10000,49.36904144,-117.9327393,602,Fd
Tulip4,ICH,xw,102,7,49.36825562,-117.9350815,557,Fd
Twobit1,ICH,xwa,103,100,49.5150528,-118.0851364,892,Fd
Twobit2,ICH,xwa,103,100,49.51589584,-118.0871658,884,Fd
Twobit3,ICH,xwa,103,100,49.51659012,-118.0848465,959,Fd
Twobit4,ICH,xwa,102,10,49.51368332,-118.0890427,822,Fd
Twobit5,ICH,xwa,103,1000,49.51271439,-118.0840759,848,Fd
Twobit6,ICH,xwa,103,6,49.52450943,-118.092392,893,Fd
Twobit7,ICH,xwa,103,100,49.52637863,-118.0915909,960,Fd
UPLI06,CWH,ms1,3,,50.68829346,-123.4869308,,Fd
UPLI14,CWH,ds1,1,,50.64494705,-123.4323273,,Fd
W094674,ICH,mw2,101,,50.58946228,-118.9420776,1291,Fd
W094684,IDF,mw1,1,,50.55539322,-118.9165649,577,Fd
W094688,IDF,mw1,1,,50.55291367,-118.9208145,544,Fd
W094696,ICH,mw5,101,,50.50943756,-118.8906174,895,Fd
W094697,ICH,mw2,1,,50.53875351,-118.878746,543,Fd
W094698,IDF,mw1,1,,50.31152344,-118.9285812,942,Fd
W094699,ICH,mw2,1,,50.92857361,-119.1658707,553,Fd
W094700,ICH,mw2,1,,50.92830658,-119.1602783,574,Fd
W097351,IDF,mw1,1,,50.3246727,-118.9204025,983,Fd
W097352,IDF,mw1,1,,50.32300949,-118.9213333,978,Fd
W097354,IDF,dk1,101,,49.58636093,-119.8462524,1156,Fd
W097355,IDF,mw1,1,,50.29807281,-118.9910431,1083,Fd
WHIS01,CWH,ms1,4,,50.04222107,-122.9902802,870,Fd
WHIS10,CWH,ms1,1,,50.04249954,-122.9955521,840,Fd
WHIS11,CWH,ms1,4,,50.04222107,-123.0041656,820,Fd
WHIS15,CWH,ms1,3,,50.0672226,-123.0319443,740,Fd
WHIS18,CWH,ms1,1,,50.04277802,-123.0011139,870,Fd
WHIS19,CWH,ms1,3,,50.01638794,-123.0872192,790,Fd
WHIS20,CWH,ms1,1,,49.98749924,-123.0994415,1040,Fd
WHIS25,CWH,ds1,5,,49.9766655,-123.128891,440,Fd
WHIS26,CWH,ds1,1,,49.97249985,-123.1338882,470,Fd
WHIS27,CWH,ds1,3,,49.96527863,-123.1297226,530,Fd
WHIS28,CWH,ds1,2,,49.91166687,-123.164444,440,Fd
WHIS29,CWH,ms1,1,,50.04249954,-123.0083313,800,Fd
WHIS30,CWH,ms1,1,,49.92194366,-123.1530533,650,Fd
WHIS31,CWH,ds1,1,,49.92055511,-123.1558304,580,Fd
WHIS33,CWH,ds1,3,,49.87444305,-123.1536102,370,Fd
WHIS34,CWH,ds1,3,,49.8730545,-123.1563873,370,Fd
WHIS35,CWH,ms1,1,,50.04499817,-123.0188904,790,Fd
WHIS37,CWH,ms1,1,,50.06833267,-123.0313873,690,Fd
WHIS39,CWH,ms1,1,,50.05389023,-123.0336075,700,Fd
WHIS40,CWH,ms1,3,,50.03499985,-123.0763855,900,Fd
WHIS42,CWH,ds1,1,,49.98361206,-123.1236115,470,Fd
WHIS43,CWH,ds1,3,,49.87250137,-123.1572189,380,Fd
WHIS44,CWH,ms1,1,,49.97222137,-123.1302795,450,Fd
WHIS45,CWH,ds1,1,,49.97083282,-123.1363907,450,Fd
WHIS46,CWH,ms1,1,,49.96277618,-123.1291656,530,Fd
WHIS47,CWH,ds1,1,,49.91194534,-123.1633301,430,Fd
WHIS48,CWH,ds1,5,,49.92250061,-123.151947,660,Fd
WHIS49,CWH,ds1,2,,49.92027664,-123.1552811,610,Fd
WHIS50,CWH,ds1,1,,49.91527939,-123.1530533,590,Fd
WHIS51,CWH,ds1,1,,49.87361145,-123.1536102,400,Fd
WI01-01,IDF,un,,,50.42427063,-115.873497,1181,Fd
WI03-01,IDF,xk,,,50.41864014,-115.8852997,1000,Fd
WI04-01,IDF,xk,,,50.41236877,-115.8727036,800,Fd
Wyn-R19,ESSF,wh2,103,,49.99306107,-116.8202972,1650,Fd
Wyn-R21,ESSF,wh2,103,,49.99111176,-116.8189011,1675,Fd
Wyn-R39,ESSF,wm,,,49.60971832,-116.7200012,1575,Fd
Wyn-S1,ESSF,dm,,,49.38277817,-116.578598,1825,Fd
14-4321,ESSF,mw1,105,,49.07534027,-120.7686386,1751,Fd
14-4314,ESSF,dh1,101,,49.05464172,-120.7267609,1135,Fd
14-4317,ESSF,mw1,103,,49.04946899,-120.7647095,1536,Fd
14-4388,ESSF,mw1,104,,49.06903839,-120.7620316,1624,Fd
14-4572,ESSF,dh1,104,,49.0553894,-120.7223282,1144,Fd
19JCG13,IDF,dk2,101,,49.11692047,-120.6429367,1080,Fd
19JCG14,IDF,dk2,110,,49.11307907,-120.6452026,1055,Fd
19JCG15,IDF,dk2,Fm02,,49.11320114,-120.6441498,1046,Fd
19JCG16,IDF,dk2,101,,49.11222076,-120.6535034,1094,Fd
19JCG18,IDF,dk2,104,,49.11236954,-120.6519089,1088,Fd
CDC1180,CWH,xm1,7,200,50.17271836,-124.9719215,60,Fd
CDC1186,CWH,xm1,5,200,50.06458435,-124.9632756,,Fd
CDC1219,CWH,xm1,2,200,49.59349039,-124.3287217,472,Fd
CDC1220,CWH,xm1,3,200,49.5840052,-124.3123487,500,Fd
MAD0586,CWH,xm1,8,,49.07694,-122.476267,,Fd
MAD0593,CWH,xm1,13,,49.07353,-122.49413,,Fd
MAD0607,CWH,xm1,5,,49.07694,-122.476267,,Fd
MAD0612,CWH,xm1,13,,49.07694,-122.476267,,Fd
MAD0618,CWH,xm1,13,,49.077174,-122.494436,,Fd
MAD0628,CWH,xm1,5,,49.077174,-122.494436,,Fd
MAD0753,CWH,xm1,3,500,49.092086,-122.24327,,Fd
MAD0756,CWH,xm1,5,500,49.095,-122.244167,,Fd
MAD0770,CWH,xm1,1,500,49.1525,-124.005278,,Fd
MAD0771,CWH,xm1,7,300,49.153919,-124.003604,,Fd
MAD0773,CWH,xm1,2,300,49.153734,-124.002018,,Fd
MAD0774,CWH,xm1,0,300,49.153564,-124.002938,,Fd
MAD0775,CWH,xm1,1,200,49.156965,-124.001993,225,Fd
MAD0776,CWH,xm1,2,200,49.154771,-124.003505,290,Fd
MAD0777,CWH,xm1,7,200,49.155794,-124.003096,265,Fd
MAD0782,CWH,xm1,0,300,49.1525,-124.005278,,Fd
109218,ESSF,wm4,111,,49.55270004,-116.135498,1775,Pa
109223,ESSF,wm4,102b,,49.38319016,-116.1433029,1575,Pa
109225,ESSF,wm4,102b,,49.30197906,-116.2408981,1725,Pa
112901,ESSF,dkw,,,49.24499893,-115.7656021,2050,Pa
112902,ESSF,dkw,,,49.26055908,-115.7647018,2025,Pa
112904,ESSF,dk1,103,,49.25833893,-115.7581024,1950,Pa
112907,ESSF,dkp,,,49.19139099,-114.7018967,2440,Pa
112908,ESSF,dkp,,,49.19166946,-114.7058029,2385,Pa
112909,ESSF,dkp,,,49.19166946,-114.7082977,2375,Pa
112912,ESSF,dkp,,,49.18972015,-114.7208023,2295,Pa
112916,IMA,dk,,,49.97694016,-116.2397003,2530,Pa
112917,ESSF,dkp,,,49.97333908,-116.2341995,2400,Pa
112920,ESSF,dkp,,,49.97499847,-116.2213974,2365,Pa
112923,IMA,wm,,,49.52666855,-116.4533005,2600,Pa
114503,ESSF,wcp,,10000,49.98661041,-117.1517029,2370,Pa
114504,ESSF,wcp,,10,49.98632813,-117.1532974,2325,Pa
114505,ESSF,wcp,,10,49.98577881,-117.1539993,2295,Pa
114511,ESSF,wmp,,100,49.49444962,-116.9145966,2320,Pa
01kSB22,ESSF,dv,1,,50.9794426,-122.1783371,1615,Pa
01kSB23,ESSF,dv,1,,50.96638489,-122.1302719,1550,Pa
01kSB24,ESSF,dv,1,,50.96694946,-122.128891,1550,Pa
01kSB25,ESSF,dv,4,,50.96611404,-122.1202774,1550,Pa
01kSB26,ESSF,dv,1,,50.9655571,-122.1263885,1580,Pa
01kSB27,ESSF,dv,1,,50.96583176,-122.1244431,1572,Pa
01kSB28,ESSF,dv,1,,50.96500015,-122.124176,1570,Pa
114791,ESSF,mwp,,100,49.1638298,-120.7723007,2225,Pa
114792,ESSF,mwp,,10000,49.16588974,-120.7787018,2225,Pa
114793,ESSF,mwp,,100,49.16717148,-120.7802963,2200,Pa
114795,ESSF,mwp,,10,49.16878128,-120.781601,2140,Pa
114798,ESSF,mwp,,10,49.27421951,-121.0044022,2015,Pa
116535,IMA,dc,,10,51.46281052,-120.0374985,2290,Pa
116597,ESSF,,,10000,49.39281082,-117.4162979,1840,Pa
01kSB01,ESSF,dv,5,,50.97027969,-122.4113846,1630,Pa
01kSB02,ESSF,dv,1,,50.96972656,-122.4116669,1635,Pa
01kSB04,ESSF,dv,1,,50.98361206,-122.4124985,1570,Pa
01kSB07,ESSF,dv,1,,50.98944473,-122.1916656,1675,Pa
01kSB16,ESSF,dv,4,,50.97638702,-122.1399994,1630,Pa
01kSB17,ESSF,dv,4,,50.97861099,-122.1730652,1590,Pa
02-0658,BAFA,mw,,,51.72277832,-124.6564026,2120,Pa
02-0659,BAFA,mw,,,51.72082901,-124.6631012,2080,Pa
02-0740,IMA,mm,,,51.28443909,-117.1010971,2450,Pa
02-0741,IMA,mm,,,51.28556061,-117.1010971,2460,Pa
02-0745,IMA,mm,,,53.33805084,-120.1097031,2120,Pa
02-2544,ESSF,dkp,,,49.0288887,-114.2671967,2330,Pa
21105,ESSF,wcp,,,53.13188171,-121.4643021,1916,Pa
21126,ESSF,wcp,,,52.18027878,-120.6334991,2010,Pa
21132,ESSF,wcp,,,52.69630051,-120.8243027,2060,Pa
21162,ESSF,wcp,,,52.46268082,-120.6391983,2043,Pa
21163,IMA,wc,,,52.46657181,-120.6555023,2170,Pa
02-2564,ESSF,dkp,,,49.03277969,-114.2605972,2300,Pa
02-2584,ESSF,wmw,,,49.80305099,-116.3414001,2070,Pa
02-2586,ESSF,wmp,,,49.80611038,-116.3293991,2295,Pa
02-2589,ESSF,wmp,,,49.80805969,-116.3416977,2395,Pa
02-2590,ESSF,wmp,,,49.80860901,-116.3469009,2290,Pa
300853,ESSF,dk1,4,,50.06275177,-115.8973007,1750,Pa
300855,ICH,mk4,3,,50.04990005,-115.8871002,1625,Pa
300929,ESSF,dku,1,,50.72486115,-116.5543976,2250,Pa
300932,ESSF,dkw,103,,50.72068024,-116.5438995,2125,Pa
07DM114,ESSF,wm4,103.1,,49.29291916,-116.8831024,1910,Pa
08-2339,ESSF,wmw,103,1,49.87623978,-116.4429016,1929,Pa
08-0068,BAFA,un,,100,51.89582062,-125.6334991,1910,Pa
08-0184,IMA,xv,,10000,51.81332016,-125.0389023,2090,Pa
08-0186,ESSF,xvp,,1000,51.80641937,-125.039299,2030,Pa
08-0187,ESSF,xvp,,10000,51.80653,-125.0435028,2060,Pa
08-1334,ESSF,wm2,102,6,49.51581955,-116.498703,1933,Pa
08-1336,ESSF,wm,,100,49.51680756,-116.4946976,1912,Pa
08-1337,ESSF,wm2,103,7,49.51858902,-116.4941025,1860,Pa
08-1339,ESSF,wmw,103,7,49.85644913,-116.3536987,1925,Pa
08-1345,ESSF,dkw,,9,49.4204483,-114.8507996,1922,Pa
08-1361,ESSF,wcw,,1000,49.40116119,-117.3472977,2070,Pa
08-1461,ESSF,wc4,103b,1,50.19049072,-117.5781021,1865,Pa
08-1463,ESSF,wm2,104,7,49.7278595,-116.7256012,1762,Pa
08-1474,ESSF,wc4,101,8,50.18643951,-117.5777969,1828,Pa
08-1481,ESSF,wc4,102,9,50.27082062,-117.6583023,1801,Pa
08-1482,ESSF,wc4,,1000,50.26893997,-117.6567993,1768,Pa
08-1489,ESSF,wm2,103,9,49.51948929,-116.4742966,1952,Pa
08-1491,ESSF,wm2,104,10,49.76198959,-116.7425003,1830,Pa
08-1500,ESSF,wc4,103b,10000,50.27027893,-117.6585999,1763,Pa
08-2323,ESSF,wm3,103,9,49.29219818,-117.0353012,1796,Pa
08-2372,ESSF,wh2,103,6,50.12150955,-116.8703003,1668,Pa
08-5007,ESSF,wcw,103,7,50.82915115,-117.0923996,2030,Pa
08-5019,ESSF,wcw,,6,49.16051102,-117.030899,2021,Pa
08-5025,ESSF,wmw,101,10000,49.26927185,-117.0119019,2058,Pa
08-5036,ESSF,wcp,,100,49.7573204,-117.3560028,2171,Pa
08-5037,ESSF,wcw,103,10000,49.754879,-117.3611984,2063,Pa
08-5043,ESSF,wm2,,7,50.38055038,-116.6548996,1817,Pa
08-5094,ESSF,wm2,,9,50.05384827,-116.7399979,1840,Pa
08-5096,ESSF,wm2,102,6,50.06032944,-116.7409973,1850,Pa
08-5109,ESSF,wm3,102,10000,49.12498093,-117.0285034,1976,Pa
08-5111,ESSF,wm3,102,1,49.12741089,-117.0294037,1970,Pa
08-5115,ESSF,wmw,102,7,49.28239822,-116.9893036,2046,Pa
08-5147,ESSF,dmw,,10000,49.25128174,-116.7939987,2289,Pa
08-5158,ESSF,wc4,102,6,49.64831924,-117.8037033,1793,Pa
08-5164,ESSF,mh,102,10000,49.15700912,-118.0493011,1778,Pa
08-5185,ESSF,dc1,104,1000,49.40143967,-118.2819977,1865,Pa
08-5348,MH,mm2,1,,54.74123001,-127.8083801,1190,Pa
